고유번호,호선,역사코드,역사명,주중주말,방향,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
190388,3,1954,백석,SAT,DOWN,0,3163,13:17:00,13:17:30,대화,오금
190389,3,1954,백석,SAT,DOWN,0,3167,13:29:00,13:29:30,대화,오금
190390,3,1954,백석,SAT,DOWN,0,3171,13:41:00,13:41:30,대화,오금
190391,3,1954,백석,SAT,DOWN,0,3175,13:53:00,13:53:30,대화,오금
190392,3,1954,백석,SAT,DOWN,0,3179,14:05:00,14:05:30,대화,오금
190393,3,1954,백석,SAT,DOWN,0,3183,14:17:00,14:17:30,대화,오금
190394,3,1954,백석,SAT,DOWN,0,3187,14:29:00,14:29:30,대화,오금
190395,3,1954,백석,SAT,DOWN,0,3191,14:41:00,14:41:30,대화,오금
190396,3,1954,백석,SAT,DOWN,0,3195K,14:53:00,14:53:30,대화,오금
190397,3,1954,백석,SAT,DOWN,0,3199,15:05:00,15:05:30,대화,오금
190398,3,1954,백석,SAT,DOWN,0,3203,15:17:00,15:17:30,대화,오금
190399,3,1954,백석,SAT,DOWN,0,3207,15:29:00,15:29:30,대화,오금
190400,3,1954,백석,SAT,DOWN,0,3211K,15:41:00,15:41:30,대화,오금
190401,3,1954,백석,SAT,DOWN,0,3215,15:53:00,15:53:30,대화,오금
190402,3,1954,백석,SAT,DOWN,0,3219,16:05:00,16:05:30,대화,오금
190449,3,1954,백석,SAT,DOWN,0,3705K,16:10:00,16:10:30,대화,삼송
190403,3,1954,백석,SAT,DOWN,0,3223,16:17:00,16:17:30,대화,수서
190404,3,1954,백석,SAT,DOWN,0,3227,16:29:00,16:29:30,대화,오금
190405,3,1954,백석,SAT,DOWN,0,3231,16:41:00,16:41:30,대화,오금
190406,3,1954,백석,SAT,DOWN,0,3235,16:53:00,16:53:30,대화,오금
190407,3,1954,백석,SAT,DOWN,0,3239,17:05:00,17:05:30,대화,오금
190408,3,1954,백석,SAT,DOWN,0,3243,17:18:00,17:18:30,대화,오금
190409,3,1954,백석,SAT,DOWN,0,3247K,17:30:00,17:30:30,대화,오금
190410,3,1954,백석,SAT,DOWN,0,3253,17:42:00,17:42:30,대화,오금
190411,3,1954,백석,SAT,DOWN,0,3257,17:54:00,17:54:30,대화,오금
190412,3,1954,백석,SAT,DOWN,0,3259K,18:00:30,18:01:00,대화,오금
190413,3,1954,백석,SAT,DOWN,0,3261,18:06:00,18:06:30,대화,오금
190414,3,1954,백석,SAT,DOWN,0,3263K,18:12:00,18:12:30,대화,오금
190415,3,1954,백석,SAT,DOWN,0,3267,18:24:00,18:24:30,대화,오금
190450,3,1954,백석,SAT,DOWN,0,3707K,18:29:00,18:29:30,대화,삼송
190416,3,1954,백석,SAT,DOWN,0,3271K,18:36:00,18:36:30,대화,오금
190417,3,1954,백석,SAT,DOWN,0,3275,18:48:00,18:48:30,대화,오금
190418,3,1954,백석,SAT,DOWN,0,3281K,19:00:00,19:00:30,대화,오금
190419,3,1954,백석,SAT,DOWN,0,3285,19:12:00,19:12:30,대화,오금
190420,3,1954,백석,SAT,DOWN,0,3287K,19:18:00,19:18:30,대화,삼송
190421,3,1954,백석,SAT,DOWN,0,3291,19:24:00,19:24:30,대화,수서
190422,3,1954,백석,SAT,DOWN,0,3295,19:36:00,19:36:30,대화,수서
190423,3,1954,백석,SAT,DOWN,0,3299,19:48:00,19:48:30,대화,오금
190424,3,1954,백석,SAT,DOWN,0,3301K,19:54:00,19:54:30,대화,오금
190425,3,1954,백석,SAT,DOWN,0,3303,20:00:00,20:00:30,대화,오금
190426,3,1954,백석,SAT,DOWN,0,3307,20:12:00,20:12:30,대화,오금
190427,3,1954,백석,SAT,DOWN,0,3311,20:24:00,20:24:30,대화,오금
190428,3,1954,백석,SAT,DOWN,0,3315,20:36:00,20:36:30,대화,오금
190429,3,1954,백석,SAT,DOWN,0,3317K,20:41:30,20:42:00,대화,오금
190430,3,1954,백석,SAT,DOWN,0,3319,20:48:00,20:48:30,대화,수서
190431,3,1954,백석,SAT,DOWN,0,3321,20:56:00,20:56:30,대화,오금
190432,3,1954,백석,SAT,DOWN,0,3323K,21:04:00,21:04:30,대화,오금
190433,3,1954,백석,SAT,DOWN,0,3327,21:12:00,21:12:30,대화,오금
190434,3,1954,백석,SAT,DOWN,0,3331,21:28:00,21:28:30,대화,수서
190435,3,1954,백석,SAT,DOWN,0,3333,21:36:00,21:36:30,대화,오금
190451,3,1954,백석,SAT,DOWN,0,3709K,21:45:00,21:45:30,대화,삼송
190436,3,1954,백석,SAT,DOWN,0,3337,21:51:00,21:51:30,대화,수서
190437,3,1954,백석,SAT,DOWN,0,3341,22:06:00,22:06:30,대화,수서
190438,3,1954,백석,SAT,DOWN,0,3343K,22:13:30,22:14:00,대화,오금
190439,3,1954,백석,SAT,DOWN,0,3345,22:20:00,22:20:30,대화,삼송
190440,3,1954,백석,SAT,DOWN,0,3349,22:26:30,22:27:00,대화,오금
190441,3,1954,백석,SAT,DOWN,0,3351K,22:34:00,22:34:30,대화,오금
190442,3,1954,백석,SAT,DOWN,0,3353,22:43:00,22:43:30,대화,수서
190443,3,1954,백석,SAT,DOWN,0,3355,22:53:00,22:53:30,대화,도곡
190444,3,1954,백석,SAT,DOWN,0,3357,23:12:00,23:12:30,대화,약수
190445,3,1954,백석,SAT,DOWN,0,3359,23:29:00,23:29:30,대화,구파발
190446,3,1954,백석,SAT,DOWN,0,3361,23:45:00,23:45:30,대화,삼송
190692,3,1955,마두,DAY,UP,0,3002K,5:25:00,5:25:30,삼송,대화
190693,3,1955,마두,DAY,UP,0,3004,5:34:00,5:34:30,삼송,대화
190694,3,1955,마두,DAY,UP,0,3006,5:46:00,5:46:30,삼송,대화
190695,3,1955,마두,DAY,UP,0,3008,5:59:00,5:59:30,삼송,대화
190696,3,1955,마두,DAY,UP,0,3010K,6:10:00,6:10:30,삼송,대화
190697,3,1955,마두,DAY,UP,0,3012,6:20:00,6:20:30,약수,대화
190698,3,1955,마두,DAY,UP,0,3014K,6:28:30,6:29:00,삼송,대화
190699,3,1955,마두,DAY,UP,0,3016,6:37:30,6:38:00,도곡,대화
190700,3,1955,마두,DAY,UP,0,3020,6:45:30,6:46:00,삼송,대화
190701,3,1955,마두,DAY,UP,0,3022,6:53:00,6:53:30,수서,대화
190702,3,1955,마두,DAY,UP,0,3024K,6:59:30,7:00:00,오금,대화
190703,3,1955,마두,DAY,UP,0,3026,7:06:30,7:07:00,오금,대화
190704,3,1955,마두,DAY,UP,0,3030,7:12:30,7:13:00,삼송,대화
190705,3,1955,마두,DAY,UP,0,3032,7:18:00,7:18:30,오금,대화
190706,3,1955,마두,DAY,UP,0,3038,7:26:30,7:27:00,삼송,대화
190707,3,1955,마두,DAY,UP,0,3040K,7:29:30,7:30:00,오금,대화
190708,3,1955,마두,DAY,UP,0,3044K,7:34:30,7:35:00,삼송,대화
190709,3,1955,마두,DAY,UP,0,3046,7:38:30,7:39:00,오금,대화
190710,3,1955,마두,DAY,UP,0,3050,7:49:00,7:49:30,수서,대화
190711,3,1955,마두,DAY,UP,0,3052,7:53:30,7:54:00,오금,대화
190712,3,1955,마두,DAY,UP,0,3056,8:03:30,8:04:00,오금,대화
190713,3,1955,마두,DAY,UP,0,3058,8:08:30,8:09:00,수서,대화
190714,3,1955,마두,DAY,UP,0,3060,8:13:30,8:14:00,오금,대화
190715,3,1955,마두,DAY,UP,0,3062,8:17:30,8:18:00,수서,대화
190716,3,1955,마두,DAY,UP,0,3064,8:21:30,8:22:00,오금,대화
190717,3,1955,마두,DAY,UP,0,3068K,8:29:30,8:30:00,오금,대화
190718,3,1955,마두,DAY,UP,0,3072,8:38:30,8:39:00,오금,대화
190719,3,1955,마두,DAY,UP,0,3076K,8:46:30,8:47:00,오금,대화
190720,3,1955,마두,DAY,UP,0,3078K,8:51:30,8:52:00,오금,대화
190721,3,1955,마두,DAY,UP,0,3080K,8:55:30,8:56:00,오금,대화
190722,3,1955,마두,DAY,UP,0,3084,9:03:00,9:03:30,오금,대화
190723,3,1955,마두,DAY,UP,0,3088,9:10:30,9:11:00,오금,대화
190724,3,1955,마두,DAY,UP,0,3092,9:18:00,9:18:30,오금,대화
190725,3,1955,마두,DAY,UP,0,3098,9:28:30,9:29:00,오금,대화
190726,3,1955,마두,DAY,UP,0,3102,9:35:30,9:36:00,수서,대화
190727,3,1955,마두,DAY,UP,0,3106K,9:43:30,9:44:00,오금,대화
190728,3,1955,마두,DAY,UP,0,3108,9:47:30,9:48:00,오금,대화
190729,3,1955,마두,DAY,UP,0,3112,9:55:30,9:56:00,오금,대화
190730,3,1955,마두,DAY,UP,0,3116,10:05:00,10:05:30,오금,대화
190731,3,1955,마두,DAY,UP,0,3122,10:16:30,10:17:00,오금,대화
190732,3,1955,마두,DAY,UP,0,3124K,10:21:30,10:22:00,오금,대화
190733,3,1955,마두,DAY,UP,0,3126K,10:26:30,10:27:00,오금,대화
190734,3,1955,마두,DAY,UP,0,3130K,10:38:00,10:38:30,오금,대화
190735,3,1955,마두,DAY,UP,0,3132,10:42:30,10:43:00,오금,대화
190736,3,1955,마두,DAY,UP,0,3136,10:49:30,10:50:00,오금,대화
190737,3,1955,마두,DAY,UP,0,3140,10:56:30,10:57:00,오금,대화
190738,3,1955,마두,DAY,UP,0,3144K,11:07:30,11:08:00,오금,대화
190739,3,1955,마두,DAY,UP,0,3150,11:21:30,11:22:00,오금,대화
190740,3,1955,마두,DAY,UP,0,3152,11:27:00,11:27:30,오금,대화
190741,3,1955,마두,DAY,UP,0,3156,11:38:30,11:39:00,오금,대화
190742,3,1955,마두,DAY,UP,0,3160,11:50:30,11:51:00,오금,대화
190743,3,1955,마두,DAY,UP,0,3162,11:57:00,11:57:30,오금,대화
190744,3,1955,마두,DAY,UP,0,3164,12:03:30,12:04:00,오금,대화
190745,3,1955,마두,DAY,UP,0,3168K,12:17:30,12:18:00,오금,대화
190746,3,1955,마두,DAY,UP,0,3172K,12:31:30,12:32:00,오금,대화
190747,3,1955,마두,DAY,UP,0,3174,12:38:00,12:38:30,오금,대화
190748,3,1955,마두,DAY,UP,0,3176,12:44:30,12:45:00,오금,대화
190749,3,1955,마두,DAY,UP,0,3180,12:59:30,13:00:00,오금,대화
190750,3,1955,마두,DAY,UP,0,3182,13:07:00,13:07:30,오금,대화
190751,3,1955,마두,DAY,UP,0,3186K,13:16:30,13:17:00,오금,대화
190752,3,1955,마두,DAY,UP,0,3190,13:27:00,13:27:30,오금,대화
190753,3,1955,마두,DAY,UP,0,3192,13:35:30,13:36:00,오금,대화
190754,3,1955,마두,DAY,UP,0,3194,13:45:00,13:45:30,오금,대화
190755,3,1955,마두,DAY,UP,0,3198K,13:52:30,13:53:00,오금,대화
190756,3,1955,마두,DAY,UP,0,3202K,14:08:30,14:09:00,오금,대화
190757,3,1955,마두,DAY,UP,0,3204,14:15:30,14:16:00,오금,대화
190758,3,1955,마두,DAY,UP,0,3206,14:22:00,14:22:30,오금,대화
190759,3,1955,마두,DAY,UP,0,3210,14:35:00,14:35:30,오금,대화
190760,3,1955,마두,DAY,UP,0,3212,14:41:30,14:42:00,오금,대화
190761,3,1955,마두,DAY,UP,0,3216,14:54:30,14:55:00,오금,대화
190762,3,1955,마두,DAY,UP,0,3220,15:07:30,15:08:00,오금,대화
190763,3,1955,마두,DAY,UP,0,3222,15:14:00,15:14:30,오금,대화
190764,3,1955,마두,DAY,UP,0,3224,15:21:30,15:22:00,오금,대화
190765,3,1955,마두,DAY,UP,0,3228,15:36:30,15:37:00,오금,대화
190766,3,1955,마두,DAY,UP,0,3232,15:45:30,15:46:00,오금,대화
190767,3,1955,마두,DAY,UP,0,3234K,15:54:30,15:55:00,오금,대화
190768,3,1955,마두,DAY,UP,0,3238K,16:03:30,16:04:00,오금,대화
190769,3,1955,마두,DAY,UP,0,3240,16:12:30,16:13:00,오금,대화
190770,3,1955,마두,DAY,UP,0,3242,16:21:00,16:21:30,오금,대화
190771,3,1955,마두,DAY,UP,0,3244K,16:24:30,16:25:00,삼송,대화
190772,3,1955,마두,DAY,UP,0,3248,16:29:00,16:29:30,오금,대화
190773,3,1955,마두,DAY,UP,0,3250,16:36:30,16:37:00,오금,대화
190774,3,1955,마두,DAY,UP,0,3254K,16:51:00,16:51:30,오금,대화
190775,3,1955,마두,DAY,UP,0,3256,16:56:30,16:57:00,오금,대화
190776,3,1955,마두,DAY,UP,0,3258,17:02:30,17:03:00,오금,대화
190777,3,1955,마두,DAY,UP,0,3262K,17:14:30,17:15:00,오금,대화
190778,3,1955,마두,DAY,UP,0,3266K,17:26:30,17:27:00,오금,대화
190779,3,1955,마두,DAY,UP,0,3268K,17:32:30,17:33:00,오금,대화
190780,3,1955,마두,DAY,UP,0,3270K,17:38:30,17:39:00,오금,대화
190781,3,1955,마두,DAY,UP,0,3272,17:46:30,17:47:00,수서,대화
190782,3,1955,마두,DAY,UP,0,3276,17:54:30,17:55:00,오금,대화
190783,3,1955,마두,DAY,UP,0,3278,18:02:30,18:03:00,오금,대화
190784,3,1955,마두,DAY,UP,0,3280,18:10:30,18:11:00,오금,대화
190785,3,1955,마두,DAY,UP,0,3284,18:19:30,18:20:00,오금,대화
190786,3,1955,마두,DAY,UP,0,3288,18:32:30,18:33:00,오금,대화
190787,3,1955,마두,DAY,UP,0,3290K,18:37:30,18:38:00,삼송,대화
190788,3,1955,마두,DAY,UP,0,3294,18:43:30,18:44:00,수서,대화
190789,3,1955,마두,DAY,UP,0,3298,18:52:30,18:53:00,오금,대화
190790,3,1955,마두,DAY,UP,0,3302,19:02:00,19:02:30,오금,대화
190791,3,1955,마두,DAY,UP,0,3306,19:12:00,19:12:30,오금,대화
190792,3,1955,마두,DAY,UP,0,3308,19:16:30,19:17:00,오금,대화
190793,3,1955,마두,DAY,UP,0,3312K,19:25:30,19:26:00,오금,대화
190794,3,1955,마두,DAY,UP,0,3316,19:34:30,19:35:00,오금,대화
190795,3,1955,마두,DAY,UP,0,3320,19:42:30,19:43:00,수서,대화
190796,3,1955,마두,DAY,UP,0,3324,19:51:00,19:51:30,오금,대화
190797,3,1955,마두,DAY,UP,0,3328,19:59:30,20:00:00,오금,대화
190798,3,1955,마두,DAY,UP,0,3332,20:09:30,20:10:00,오금,대화
190799,3,1955,마두,DAY,UP,0,3336,20:19:30,20:20:00,오금,대화
190800,3,1955,마두,DAY,UP,0,3340K,20:29:30,20:30:00,오금,대화
190801,3,1955,마두,DAY,UP,0,3342,20:34:30,20:35:00,오금,대화
190802,3,1955,마두,DAY,UP,0,3344K,20:40:30,20:41:00,오금,대화
190803,3,1955,마두,DAY,UP,0,3348K,20:50:30,20:51:00,오금,대화
190804,3,1955,마두,DAY,UP,0,3352K,21:01:30,21:02:00,오금,대화
190805,3,1955,마두,DAY,UP,0,3354K,21:07:30,21:08:00,오금,대화
190806,3,1955,마두,DAY,UP,0,3358,21:18:30,21:19:00,오금,대화
190807,3,1955,마두,DAY,UP,0,3362,21:29:30,21:30:00,오금,대화
190808,3,1955,마두,DAY,UP,0,3366,21:39:30,21:40:00,오금,대화
190809,3,1955,마두,DAY,UP,0,3370,21:49:30,21:50:00,오금,대화
190810,3,1955,마두,DAY,UP,0,3374K,22:00:30,22:01:00,오금,대화
190811,3,1955,마두,DAY,UP,0,3376K,22:06:30,22:07:00,오금,대화
190812,3,1955,마두,DAY,UP,0,3378,22:12:30,22:13:00,오금,대화
190813,3,1955,마두,DAY,UP,0,3382,22:23:30,22:24:00,오금,대화
190814,3,1955,마두,DAY,UP,0,3384K,22:29:30,22:30:00,오금,대화
190815,3,1955,마두,DAY,UP,0,3388,22:39:30,22:40:00,오금,대화
190816,3,1955,마두,DAY,UP,0,3392,22:50:30,22:51:00,오금,대화
190817,3,1955,마두,DAY,UP,0,3396K,23:04:30,23:05:00,오금,대화
190818,3,1955,마두,DAY,UP,0,3398,23:11:30,23:12:00,오금,대화
190819,3,1955,마두,DAY,UP,0,3402,23:25:30,23:26:00,오금,대화
190820,3,1955,마두,DAY,UP,0,3406,23:34:30,23:35:00,오금,대화
190821,3,1955,마두,DAY,UP,0,3410,23:50:30,23:51:00,오금,대화
190822,3,1955,마두,DAY,UP,0,3414K,24:06:30,24:07:00,오금,대화
190823,3,1955,마두,DAY,UP,0,3422K,24:33:30,24:34:00,오금,대화
190560,3,1955,마두,DAY,DOWN,0,3009K,5:22:30,5:23:00,대화,오금
190561,3,1955,마두,DAY,DOWN,0,3013K,5:38:00,5:38:30,대화,오금
190562,3,1955,마두,DAY,DOWN,0,3017K,5:50:30,5:51:00,대화,오금
190563,3,1955,마두,DAY,DOWN,0,3019,5:57:00,5:57:30,대화,오금
190564,3,1955,마두,DAY,DOWN,0,3023,6:08:30,6:09:00,대화,오금
190565,3,1955,마두,DAY,DOWN,0,3025K,6:14:30,6:15:00,대화,오금
190566,3,1955,마두,DAY,DOWN,0,3029,6:26:00,6:26:30,대화,오금
190567,3,1955,마두,DAY,DOWN,0,3033K,6:36:00,6:36:30,대화,오금
190568,3,1955,마두,DAY,DOWN,0,3037,6:44:30,6:45:00,대화,오금
190569,3,1955,마두,DAY,DOWN,0,3041K,6:52:30,6:53:00,대화,오금
190570,3,1955,마두,DAY,DOWN,0,3047,7:02:00,7:02:30,대화,수서
190571,3,1955,마두,DAY,DOWN,0,3051,7:09:30,7:10:00,대화,오금
190572,3,1955,마두,DAY,DOWN,0,3053,7:13:00,7:13:30,대화,수서
190573,3,1955,마두,DAY,DOWN,0,3057K,7:21:00,7:21:30,대화,오금
190574,3,1955,마두,DAY,DOWN,0,3061,7:28:00,7:28:30,대화,수서
190575,3,1955,마두,DAY,DOWN,0,3065,7:36:30,7:37:00,대화,오금
190576,3,1955,마두,DAY,DOWN,0,3069,7:42:30,7:43:00,대화,오금
190577,3,1955,마두,DAY,DOWN,0,3075,7:51:00,7:51:30,대화,오금
190578,3,1955,마두,DAY,DOWN,0,3079K,7:59:00,7:59:30,대화,오금
190579,3,1955,마두,DAY,DOWN,0,3081K,8:02:30,8:03:00,대화,오금
190580,3,1955,마두,DAY,DOWN,0,3083,8:05:30,8:06:00,대화,오금
190581,3,1955,마두,DAY,DOWN,0,3087,8:12:30,8:13:00,대화,오금
190582,3,1955,마두,DAY,DOWN,0,3089,8:16:30,8:17:00,대화,오금
190583,3,1955,마두,DAY,DOWN,0,3093,8:24:30,8:25:00,대화,오금
190584,3,1955,마두,DAY,DOWN,0,3097,8:32:30,8:33:00,대화,오금
190585,3,1955,마두,DAY,DOWN,0,3099,8:36:30,8:37:00,대화,삼송
190586,3,1955,마두,DAY,DOWN,0,3103,8:40:30,8:41:00,대화,오금
190587,3,1955,마두,DAY,DOWN,0,3107,8:48:30,8:49:00,대화,오금
190588,3,1955,마두,DAY,DOWN,0,3111K,8:54:30,8:55:00,대화,삼송
190589,3,1955,마두,DAY,DOWN,0,3113,8:58:30,8:59:00,대화,오금
190590,3,1955,마두,DAY,DOWN,0,3117K,9:08:30,9:09:00,대화,오금
190591,3,1955,마두,DAY,DOWN,0,3119K,9:13:30,9:14:00,대화,오금
190592,3,1955,마두,DAY,DOWN,0,3121K,9:19:30,9:20:00,대화,오금
190593,3,1955,마두,DAY,DOWN,0,3123,9:25:00,9:25:30,대화,오금
190594,3,1955,마두,DAY,DOWN,0,3127,9:36:30,9:37:00,대화,오금
190595,3,1955,마두,DAY,DOWN,0,3129,9:42:30,9:43:00,대화,오금
190596,3,1955,마두,DAY,DOWN,0,3131,9:49:30,9:50:00,대화,오금
190597,3,1955,마두,DAY,DOWN,0,3135,10:03:30,10:04:00,대화,수서
190598,3,1955,마두,DAY,DOWN,0,3137K,10:11:30,10:12:00,대화,오금
190599,3,1955,마두,DAY,DOWN,0,3139,10:15:30,10:16:00,대화,삼송
190600,3,1955,마두,DAY,DOWN,0,3143,10:20:30,10:21:00,대화,오금
190601,3,1955,마두,DAY,DOWN,0,3145,10:27:30,10:28:00,대화,오금
190602,3,1955,마두,DAY,DOWN,0,3149,10:39:30,10:40:00,대화,수서
190603,3,1955,마두,DAY,DOWN,0,3151K,10:46:30,10:47:00,대화,오금
190604,3,1955,마두,DAY,DOWN,0,3155K,10:58:30,10:59:00,대화,오금
190605,3,1955,마두,DAY,DOWN,0,3157K,11:05:00,11:05:30,대화,삼송
190606,3,1955,마두,DAY,DOWN,0,3161,11:11:30,11:12:00,대화,오금
190607,3,1955,마두,DAY,DOWN,0,3163,11:18:00,11:18:30,대화,오금
190608,3,1955,마두,DAY,DOWN,0,3165,11:25:00,11:25:30,대화,오금
190609,3,1955,마두,DAY,DOWN,0,3169K,11:36:30,11:37:00,대화,오금
190610,3,1955,마두,DAY,DOWN,0,3171,11:43:30,11:44:00,대화,오금
190611,3,1955,마두,DAY,DOWN,0,3175,11:57:30,11:58:00,대화,오금
190612,3,1955,마두,DAY,DOWN,0,3177,12:04:30,12:05:00,대화,오금
190613,3,1955,마두,DAY,DOWN,0,3181,12:18:30,12:19:00,대화,오금
190614,3,1955,마두,DAY,DOWN,0,3183,12:25:30,12:26:00,대화,오금
190615,3,1955,마두,DAY,DOWN,0,3187,12:34:30,12:35:00,대화,오금
190616,3,1955,마두,DAY,DOWN,0,3189K,12:43:30,12:44:00,대화,오금
190617,3,1955,마두,DAY,DOWN,0,3193K,12:53:30,12:54:00,대화,오금
190618,3,1955,마두,DAY,DOWN,0,3195,13:02:30,13:03:00,대화,오금
190619,3,1955,마두,DAY,DOWN,0,3197,13:10:30,13:11:00,대화,오금
190620,3,1955,마두,DAY,DOWN,0,3201,13:19:00,13:19:30,대화,오금
190621,3,1955,마두,DAY,DOWN,0,3205,13:34:00,13:34:30,대화,오금
190622,3,1955,마두,DAY,DOWN,0,3207K,13:41:30,13:42:00,대화,오금
190623,3,1955,마두,DAY,DOWN,0,3211,13:53:30,13:54:00,대화,오금
190624,3,1955,마두,DAY,DOWN,0,3213,14:00:30,14:01:00,대화,오금
190625,3,1955,마두,DAY,DOWN,0,3217,14:13:00,14:13:30,대화,오금
190626,3,1955,마두,DAY,DOWN,0,3219K,14:20:00,14:20:30,대화,오금
190627,3,1955,마두,DAY,DOWN,0,3223K,14:33:00,14:33:30,대화,오금
190628,3,1955,마두,DAY,DOWN,0,3225,14:40:30,14:41:00,대화,수서
190629,3,1955,마두,DAY,DOWN,0,3229,14:53:30,14:54:00,대화,오금
190630,3,1955,마두,DAY,DOWN,0,3231,15:01:30,15:02:00,대화,오금
190631,3,1955,마두,DAY,DOWN,0,3235,15:10:00,15:10:30,대화,오금
190632,3,1955,마두,DAY,DOWN,0,3237,15:20:00,15:20:30,대화,오금
190633,3,1955,마두,DAY,DOWN,0,3241,15:29:30,15:30:00,대화,오금
190634,3,1955,마두,DAY,DOWN,0,3243,15:38:30,15:39:00,대화,오금
190635,3,1955,마두,DAY,DOWN,0,3247,15:47:00,15:47:30,대화,오금
190636,3,1955,마두,DAY,DOWN,0,3249,15:55:00,15:55:30,대화,오금
190637,3,1955,마두,DAY,DOWN,0,3253,16:10:30,16:11:00,대화,오금
190638,3,1955,마두,DAY,DOWN,0,3257K,16:21:30,16:22:00,대화,오금
190639,3,1955,마두,DAY,DOWN,0,3261K,16:31:00,16:31:30,대화,오금
190640,3,1955,마두,DAY,DOWN,0,3263,16:35:30,16:36:00,대화,오금
190641,3,1955,마두,DAY,DOWN,0,3267,16:43:30,16:44:00,대화,오금
190642,3,1955,마두,DAY,DOWN,0,3271K,16:51:30,16:52:00,대화,오금
190643,3,1955,마두,DAY,DOWN,0,3275,17:00:00,17:00:30,대화,오금
190644,3,1955,마두,DAY,DOWN,0,3279,17:10:00,17:10:30,대화,오금
190645,3,1955,마두,DAY,DOWN,0,3283K,17:16:30,17:17:00,대화,오금
190646,3,1955,마두,DAY,DOWN,0,3285,17:21:30,17:22:00,대화,오금
190647,3,1955,마두,DAY,DOWN,0,3289,17:31:30,17:32:00,대화,오금
190648,3,1955,마두,DAY,DOWN,0,3293K,17:39:00,17:39:30,대화,오금
190649,3,1955,마두,DAY,DOWN,0,3297K,17:48:00,17:48:30,대화,오금
190650,3,1955,마두,DAY,DOWN,0,3301K,17:56:00,17:56:30,대화,오금
190651,3,1955,마두,DAY,DOWN,0,3305K,18:03:30,18:04:00,대화,오금
190652,3,1955,마두,DAY,DOWN,0,3309,18:11:30,18:12:00,대화,오금
190653,3,1955,마두,DAY,DOWN,0,3313,18:20:00,18:20:30,대화,수서
190654,3,1955,마두,DAY,DOWN,0,3317,18:28:30,18:29:00,대화,오금
190655,3,1955,마두,DAY,DOWN,0,3319,18:33:30,18:34:00,대화,오금
190656,3,1955,마두,DAY,DOWN,0,3323,18:43:30,18:44:00,대화,오금
190657,3,1955,마두,DAY,DOWN,0,3327,18:53:30,18:54:00,대화,수서
190658,3,1955,마두,DAY,DOWN,0,3329K,18:58:30,18:59:00,대화,오금
190659,3,1955,마두,DAY,DOWN,0,3333,19:09:00,19:09:30,대화,오금
190660,3,1955,마두,DAY,DOWN,0,3337,19:18:30,19:19:00,대화,오금
190661,3,1955,마두,DAY,DOWN,0,3341,19:28:30,19:29:00,대화,오금
190662,3,1955,마두,DAY,DOWN,0,3345,19:38:00,19:38:30,대화,오금
190663,3,1955,마두,DAY,DOWN,0,3347,19:44:00,19:44:30,대화,오금
190664,3,1955,마두,DAY,DOWN,0,3351K,19:54:00,19:54:30,대화,오금
190665,3,1955,마두,DAY,DOWN,0,3353,20:00:00,20:00:30,대화,오금
190666,3,1955,마두,DAY,DOWN,0,3357,20:10:30,20:11:00,대화,오금
190667,3,1955,마두,DAY,DOWN,0,3361,20:20:30,20:21:00,대화,수서
190668,3,1955,마두,DAY,DOWN,0,3363,20:27:30,20:28:00,대화,오금
190669,3,1955,마두,DAY,DOWN,0,3367,20:40:30,20:41:00,대화,오금
190670,3,1955,마두,DAY,DOWN,0,3371,20:52:30,20:53:00,대화,수서
190671,3,1955,마두,DAY,DOWN,0,3373K,20:58:30,20:59:00,대화,오금
190672,3,1955,마두,DAY,DOWN,0,3375,21:07:30,21:08:00,대화,오금
190673,3,1955,마두,DAY,DOWN,0,3379K,21:17:30,21:18:00,대화,오금
190674,3,1955,마두,DAY,DOWN,0,3381K,21:24:30,21:25:00,대화,오금
190675,3,1955,마두,DAY,DOWN,0,3383K,21:31:30,21:32:00,대화,오금
190676,3,1955,마두,DAY,DOWN,0,3385K,21:39:30,21:40:00,대화,오금
190677,3,1955,마두,DAY,DOWN,0,3389,21:51:30,21:52:00,대화,오금
190678,3,1955,마두,DAY,DOWN,0,3391,22:00:00,22:00:30,대화,수서
190679,3,1955,마두,DAY,DOWN,0,3393,22:09:00,22:09:30,대화,오금
190680,3,1955,마두,DAY,DOWN,0,3397,22:26:30,22:27:00,대화,오금
190681,3,1955,마두,DAY,DOWN,0,3399K,22:30:30,22:31:00,대화,삼송
190682,3,1955,마두,DAY,DOWN,0,3401K,22:35:30,22:36:00,대화,오금
190683,3,1955,마두,DAY,DOWN,0,3403,22:46:30,22:47:00,대화,오금
190684,3,1955,마두,DAY,DOWN,0,3405,22:52:30,22:53:00,대화,삼송
190685,3,1955,마두,DAY,DOWN,0,3409,23:00:30,23:01:00,대화,오금
190686,3,1955,마두,DAY,DOWN,0,3411,23:10:30,23:11:00,대화,수서
190687,3,1955,마두,DAY,DOWN,0,3415K,23:28:30,23:29:00,대화,수서
190688,3,1955,마두,DAY,DOWN,0,3419,23:46:30,23:47:00,대화,도곡
190689,3,1955,마두,DAY,DOWN,0,3421,23:58:30,23:59:00,대화,삼송
190690,3,1955,마두,DAY,DOWN,0,3423,24:09:30,24:10:00,대화,약수
190691,3,1955,마두,DAY,DOWN,0,3425,24:20:30,24:21:00,대화,삼송
190932,3,1955,마두,END,UP,0,3002,5:40:30,5:41:00,삼송,대화
