고유번호,호선,역사코드,역사명,주중주말,방향,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
23121,공항철도,,서울역,SAT,DOWN,0,A1045,,20:45:00,서울역,인천공항2터미널
23122,공항철도,,서울역,END,DOWN,0,A1045,,20:45:00,서울역,인천공항2터미널
23123,공항철도,,인천공항1터미널,SAT,DOWN,0,A1045,,21:30:00,서울역,인천공항2터미널
23124,공항철도,,인천공항1터미널,END,DOWN,0,A1045,,21:30:00,서울역,인천공항2터미널
23125,공항철도,,인천공항2터미널,DAY,DOWN,0,A1046,,20:05:00,인천공항2터미널,서울역
23126,공항철도,,인천공항1터미널,DAY,DOWN,0,A1046,,20:13:00,인천공항2터미널,서울역
23127,공항철도,,인천공항2터미널,SAT,DOWN,0,A1046,,20:05:00,인천공항2터미널,서울역
23128,공항철도,,인천공항2터미널,END,DOWN,0,A1046,,20:05:00,인천공항2터미널,서울역
23129,공항철도,,인천공항1터미널,SAT,DOWN,0,A1046,,20:13:00,인천공항2터미널,서울역
23130,공항철도,,인천공항1터미널,END,DOWN,0,A1046,,20:13:00,인천공항2터미널,서울역
23131,공항철도,,서울역,DAY,DOWN,0,A1047,,21:30:00,서울역,인천공항2터미널
23132,공항철도,,인천공항1터미널,DAY,DOWN,0,A1047,,22:15:00,서울역,인천공항2터미널
23133,공항철도,,서울역,SAT,DOWN,0,A1047,,21:30:00,서울역,인천공항2터미널
23134,공항철도,,서울역,END,DOWN,0,A1047,,21:30:00,서울역,인천공항2터미널
23135,공항철도,,인천공항1터미널,SAT,DOWN,0,A1047,,22:15:00,서울역,인천공항2터미널
23136,공항철도,,인천공항1터미널,END,DOWN,0,A1047,,22:15:00,서울역,인천공항2터미널
23137,공항철도,,인천공항2터미널,DAY,DOWN,0,A1048,,20:55:00,인천공항2터미널,서울역
23138,공항철도,,인천공항1터미널,DAY,DOWN,0,A1048,,21:03:00,인천공항2터미널,서울역
23139,공항철도,,인천공항2터미널,SAT,DOWN,0,A1048,,20:55:00,인천공항2터미널,서울역
23140,공항철도,,인천공항2터미널,END,DOWN,0,A1048,,20:55:00,인천공항2터미널,서울역
23141,공항철도,,인천공항1터미널,SAT,DOWN,0,A1048,,21:03:00,인천공항2터미널,서울역
23142,공항철도,,인천공항1터미널,END,DOWN,0,A1048,,21:03:00,인천공항2터미널,서울역
23143,공항철도,,서울역,DAY,DOWN,0,A1049,,22:20:00,서울역,인천공항2터미널
23144,공항철도,,인천공항1터미널,DAY,DOWN,0,A1049,,23:05:00,서울역,인천공항2터미널
23145,공항철도,,서울역,SAT,DOWN,0,A1049,,22:20:00,서울역,인천공항2터미널
23146,공항철도,,서울역,END,DOWN,0,A1049,,22:20:00,서울역,인천공항2터미널
23147,공항철도,,인천공항1터미널,SAT,DOWN,0,A1049,,23:05:00,서울역,인천공항2터미널
23148,공항철도,,인천공항1터미널,END,DOWN,0,A1049,,23:05:00,서울역,인천공항2터미널
23149,공항철도,,인천공항2터미널,DAY,DOWN,0,A1050,,21:50:00,인천공항2터미널,서울역
23150,공항철도,,인천공항1터미널,DAY,DOWN,0,A1050,,21:58:00,인천공항2터미널,서울역
23151,공항철도,,인천공항2터미널,SAT,DOWN,0,A1050,,21:50:00,인천공항2터미널,서울역
23152,공항철도,,인천공항2터미널,END,DOWN,0,A1050,,21:50:00,인천공항2터미널,서울역
23153,공항철도,,인천공항1터미널,SAT,DOWN,0,A1050,,21:58:00,인천공항2터미널,서울역
23154,공항철도,,인천공항1터미널,END,DOWN,0,A1050,,21:58:00,인천공항2터미널,서울역
23155,공항철도,,서울역,DAY,DOWN,0,A1051,,23:00:00,서울역,인천공항2터미널
23156,공항철도,,인천공항1터미널,DAY,DOWN,0,A1051,,23:45:00,서울역,인천공항2터미널
23157,공항철도,,서울역,SAT,DOWN,0,A1051,,23:00:00,서울역,인천공항2터미널
23158,공항철도,,서울역,END,DOWN,0,A1051,,23:00:00,서울역,인천공항2터미널
23159,공항철도,,인천공항1터미널,SAT,DOWN,0,A1051,,23:45:00,서울역,인천공항2터미널
23160,공항철도,,인천공항1터미널,END,DOWN,0,A1051,,23:45:00,서울역,인천공항2터미널
23161,공항철도,,인천공항2터미널,DAY,DOWN,0,A1052,,22:40:00,인천공항2터미널,서울역
23162,공항철도,,인천공항1터미널,DAY,DOWN,0,A1052,,22:48:00,인천공항2터미널,서울역
23163,공항철도,,인천공항2터미널,SAT,DOWN,0,A1052,,22:40:00,인천공항2터미널,서울역
23164,공항철도,,인천공항2터미널,END,DOWN,0,A1052,,22:40:00,인천공항2터미널,서울역
23165,공항철도,,인천공항1터미널,SAT,DOWN,0,A1052,,22:48:00,인천공항2터미널,서울역
23166,공항철도,,인천공항1터미널,END,DOWN,0,A1052,,22:48:00,인천공항2터미널,서울역
23167,공항철도,,서울역,DAY,DOWN,0,A2001,,05:20:00,서울역,인천공항2터미널
23168,공항철도,,공덕,DAY,DOWN,0,A2001,,05:24:00,서울역,인천공항2터미널
23169,공항철도,,홍대입구,DAY,DOWN,0,A2001,,05:28:00,서울역,인천공항2터미널
23170,공항철도,,디지털미디어시티,DAY,DOWN,0,A2001,,05:32:00,서울역,인천공항2터미널
23171,공항철도,,마곡나루,DAY,DOWN,0,A2001,,05:40:00,서울역,인천공항2터미널
23172,공항철도,,김포공항,DAY,DOWN,0,A2001,,05:43:00,서울역,인천공항2터미널
23173,공항철도,,계양,DAY,DOWN,0,A2001,,05:49:00,서울역,인천공항2터미널
23174,공항철도,,검암,DAY,DOWN,0,A2001,,05:56:00,서울역,인천공항2터미널
23175,공항철도,,청라국제도시,DAY,DOWN,0,A2001,,06:01:00,서울역,인천공항2터미널
23176,공항철도,,영종,DAY,DOWN,0,A2001,,06:09:00,서울역,인천공항2터미널
23177,공항철도,,운서,DAY,DOWN,0,A2001,,06:13:00,서울역,인천공항2터미널
23178,공항철도,,공항화물청사,DAY,DOWN,0,A2001,,06:18:00,서울역,인천공항2터미널
23179,공항철도,,인천공항1터미널,DAY,DOWN,0,A2001,,06:22:00,서울역,인천공항2터미널
23180,공항철도,,서울역,SAT,DOWN,0,A2001,,05:20:00,서울역,인천공항2터미널
23181,공항철도,,서울역,END,DOWN,0,A2001,,05:20:00,서울역,인천공항2터미널
23182,공항철도,,공덕,SAT,DOWN,0,A2001,,05:24:00,서울역,인천공항2터미널
23183,공항철도,,공덕,END,DOWN,0,A2001,,05:24:00,서울역,인천공항2터미널
23184,공항철도,,홍대입구,SAT,DOWN,0,A2001,,05:28:00,서울역,인천공항2터미널
23185,공항철도,,홍대입구,END,DOWN,0,A2001,,05:28:00,서울역,인천공항2터미널
23186,공항철도,,디지털미디어시티,SAT,DOWN,0,A2001,,05:32:00,서울역,인천공항2터미널
23187,공항철도,,디지털미디어시티,END,DOWN,0,A2001,,05:32:00,서울역,인천공항2터미널
23188,공항철도,,마곡나루,SAT,DOWN,0,A2001,,05:40:00,서울역,인천공항2터미널
23189,공항철도,,마곡나루,END,DOWN,0,A2001,,05:40:00,서울역,인천공항2터미널
23190,공항철도,,김포공항,SAT,DOWN,0,A2001,,05:43:00,서울역,인천공항2터미널
23191,공항철도,,김포공항,END,DOWN,0,A2001,,05:43:00,서울역,인천공항2터미널
23192,공항철도,,계양,SAT,DOWN,0,A2001,,05:49:00,서울역,인천공항2터미널
23193,공항철도,,계양,END,DOWN,0,A2001,,05:49:00,서울역,인천공항2터미널
23194,공항철도,,검암,SAT,DOWN,0,A2001,,05:56:00,서울역,인천공항2터미널
23195,공항철도,,검암,END,DOWN,0,A2001,,05:56:00,서울역,인천공항2터미널
23196,공항철도,,청라국제도시,SAT,DOWN,0,A2001,,06:01:00,서울역,인천공항2터미널
23197,공항철도,,청라국제도시,END,DOWN,0,A2001,,06:01:00,서울역,인천공항2터미널
23198,공항철도,,영종,SAT,DOWN,0,A2001,,06:09:00,서울역,인천공항2터미널
23199,공항철도,,영종,END,DOWN,0,A2001,,06:09:00,서울역,인천공항2터미널
23200,공항철도,,운서,SAT,DOWN,0,A2001,,06:13:00,서울역,인천공항2터미널
23201,공항철도,,운서,END,DOWN,0,A2001,,06:13:00,서울역,인천공항2터미널
23202,공항철도,,공항화물청사,SAT,DOWN,0,A2001,,06:18:00,서울역,인천공항2터미널
23203,공항철도,,공항화물청사,END,DOWN,0,A2001,,06:18:00,서울역,인천공항2터미널
23204,공항철도,,인천공항1터미널,SAT,DOWN,0,A2001,,06:22:00,서울역,인천공항2터미널
23205,공항철도,,인천공항1터미널,END,DOWN,0,A2001,,06:22:00,서울역,인천공항2터미널
23206,공항철도,,인천공항2터미널,DAY,DOWN,0,A2002,,05:08:00,인천공항2터미널,서울역
23207,공항철도,,인천공항1터미널,DAY,DOWN,0,A2002,,05:14:00,인천공항2터미널,서울역
23208,공항철도,,공항화물청사,DAY,DOWN,0,A2002,,05:18:00,인천공항2터미널,서울역
23209,공항철도,,운서,DAY,DOWN,0,A2002,,05:22:00,인천공항2터미널,서울역
23210,공항철도,,영종,DAY,DOWN,0,A2002,,05:27:00,인천공항2터미널,서울역
23211,공항철도,,청라국제도시,DAY,DOWN,0,A2002,,05:36:00,인천공항2터미널,서울역
23212,공항철도,,검암,DAY,DOWN,0,A2002,,05:43:00,인천공항2터미널,서울역
23213,공항철도,,계양,DAY,DOWN,0,A2002,,05:49:00,인천공항2터미널,서울역
23214,공항철도,,김포공항,DAY,DOWN,0,A2002,,05:55:00,인천공항2터미널,서울역
23215,공항철도,,마곡나루,DAY,DOWN,0,A2002,,05:58:00,인천공항2터미널,서울역
23216,공항철도,,디지털미디어시티,DAY,DOWN,0,A2002,,06:06:00,인천공항2터미널,서울역
23217,공항철도,,홍대입구,DAY,DOWN,0,A2002,,06:10:00,인천공항2터미널,서울역
23218,공항철도,,공덕,DAY,DOWN,0,A2002,,06:13:00,인천공항2터미널,서울역
23219,공항철도,,인천공항2터미널,SAT,DOWN,0,A2002,,05:08:00,인천공항2터미널,서울역
23220,공항철도,,인천공항2터미널,END,DOWN,0,A2002,,05:08:00,인천공항2터미널,서울역
23221,공항철도,,인천공항1터미널,SAT,DOWN,0,A2002,,05:14:00,인천공항2터미널,서울역
23222,공항철도,,인천공항1터미널,END,DOWN,0,A2002,,05:14:00,인천공항2터미널,서울역
23223,공항철도,,공항화물청사,SAT,DOWN,0,A2002,,05:18:00,인천공항2터미널,서울역
23224,공항철도,,공항화물청사,END,DOWN,0,A2002,,05:18:00,인천공항2터미널,서울역
23225,공항철도,,운서,SAT,DOWN,0,A2002,,05:22:00,인천공항2터미널,서울역
23226,공항철도,,운서,END,DOWN,0,A2002,,05:22:00,인천공항2터미널,서울역
23227,공항철도,,영종,SAT,DOWN,0,A2002,,05:27:00,인천공항2터미널,서울역
23228,공항철도,,영종,END,DOWN,0,A2002,,05:27:00,인천공항2터미널,서울역
23229,공항철도,,청라국제도시,SAT,DOWN,0,A2002,,05:36:00,인천공항2터미널,서울역
23230,공항철도,,청라국제도시,END,DOWN,0,A2002,,05:36:00,인천공항2터미널,서울역
23231,공항철도,,검암,SAT,DOWN,0,A2002,,05:43:00,인천공항2터미널,서울역
23232,공항철도,,검암,END,DOWN,0,A2002,,05:43:00,인천공항2터미널,서울역
23233,공항철도,,계양,SAT,DOWN,0,A2002,,05:49:00,인천공항2터미널,서울역
23234,공항철도,,계양,END,DOWN,0,A2002,,05:49:00,인천공항2터미널,서울역
23235,공항철도,,김포공항,SAT,DOWN,0,A2002,,05:55:00,인천공항2터미널,서울역
23236,공항철도,,김포공항,END,DOWN,0,A2002,,05:55:00,인천공항2터미널,서울역
23237,공항철도,,마곡나루,SAT,DOWN,0,A2002,,05:58:00,인천공항2터미널,서울역
23238,공항철도,,마곡나루,END,DOWN,0,A2002,,05:58:00,인천공항2터미널,서울역
23239,공항철도,,디지털미디어시티,SAT,DOWN,0,A2002,,06:06:00,인천공항2터미널,서울역
23240,공항철도,,디지털미디어시티,END,DOWN,0,A2002,,06:06:00,인천공항2터미널,서울역
23241,공항철도,,홍대입구,SAT,DOWN,0,A2002,,06:10:00,인천공항2터미널,서울역
23242,공항철도,,홍대입구,END,DOWN,0,A2002,,06:10:00,인천공항2터미널,서울역
23243,공항철도,,공덕,SAT,DOWN,0,A2002,,06:13:00,인천공항2터미널,서울역
23244,공항철도,,공덕,END,DOWN,0,A2002,,06:13:00,인천공항2터미널,서울역
23245,공항철도,,서울역,DAY,DOWN,0,A2003,,05:40:00,서울역,인천공항2터미널
23246,공항철도,,공덕,DAY,DOWN,0,A2003,,05:44:00,서울역,인천공항2터미널
23247,공항철도,,홍대입구,DAY,DOWN,0,A2003,,05:48:00,서울역,인천공항2터미널
23248,공항철도,,디지털미디어시티,DAY,DOWN,0,A2003,,05:52:00,서울역,인천공항2터미널
23249,공항철도,,마곡나루,DAY,DOWN,0,A2003,,05:59:00,서울역,인천공항2터미널
23250,공항철도,,김포공항,DAY,DOWN,0,A2003,,06:02:00,서울역,인천공항2터미널
23251,공항철도,,계양,DAY,DOWN,0,A2003,,06:09:00,서울역,인천공항2터미널
23252,공항철도,,검암,DAY,DOWN,0,A2003,,06:15:00,서울역,인천공항2터미널
23253,공항철도,,청라국제도시,DAY,DOWN,0,A2003,,06:20:00,서울역,인천공항2터미널
23254,공항철도,,영종,DAY,DOWN,0,A2003,,06:28:00,서울역,인천공항2터미널
23255,공항철도,,운서,DAY,DOWN,0,A2003,,06:32:00,서울역,인천공항2터미널
23256,공항철도,,공항화물청사,DAY,DOWN,0,A2003,,06:37:00,서울역,인천공항2터미널
23257,공항철도,,인천공항1터미널,DAY,DOWN,0,A2003,,06:41:00,서울역,인천공항2터미널
23258,공항철도,,서울역,SAT,DOWN,0,A2003,,05:40:00,서울역,인천공항2터미널
23259,공항철도,,서울역,END,DOWN,0,A2003,,05:40:00,서울역,인천공항2터미널
23260,공항철도,,공덕,SAT,DOWN,0,A2003,,05:44:00,서울역,인천공항2터미널
23261,공항철도,,공덕,END,DOWN,0,A2003,,05:44:00,서울역,인천공항2터미널
23262,공항철도,,홍대입구,SAT,DOWN,0,A2003,,05:48:00,서울역,인천공항2터미널
23263,공항철도,,홍대입구,END,DOWN,0,A2003,,05:48:00,서울역,인천공항2터미널
23264,공항철도,,디지털미디어시티,SAT,DOWN,0,A2003,,05:52:00,서울역,인천공항2터미널
23265,공항철도,,디지털미디어시티,END,DOWN,0,A2003,,05:52:00,서울역,인천공항2터미널
23266,공항철도,,마곡나루,SAT,DOWN,0,A2003,,05:59:00,서울역,인천공항2터미널
23267,공항철도,,마곡나루,END,DOWN,0,A2003,,05:59:00,서울역,인천공항2터미널
23268,공항철도,,김포공항,SAT,DOWN,0,A2003,,06:02:00,서울역,인천공항2터미널
23269,공항철도,,김포공항,END,DOWN,0,A2003,,06:02:00,서울역,인천공항2터미널
23270,공항철도,,계양,SAT,DOWN,0,A2003,,06:09:00,서울역,인천공항2터미널
23271,공항철도,,계양,END,DOWN,0,A2003,,06:09:00,서울역,인천공항2터미널
23272,공항철도,,검암,SAT,DOWN,0,A2003,,06:15:00,서울역,인천공항2터미널
23273,공항철도,,검암,END,DOWN,0,A2003,,06:15:00,서울역,인천공항2터미널
23274,공항철도,,청라국제도시,SAT,DOWN,0,A2003,,06:20:00,서울역,인천공항2터미널
23275,공항철도,,청라국제도시,END,DOWN,0,A2003,,06:20:00,서울역,인천공항2터미널
23276,공항철도,,영종,SAT,DOWN,0,A2003,,06:28:00,서울역,인천공항2터미널
23277,공항철도,,영종,END,DOWN,0,A2003,,06:28:00,서울역,인천공항2터미널
23278,공항철도,,운서,SAT,DOWN,0,A2003,,06:32:00,서울역,인천공항2터미널
23279,공항철도,,운서,END,DOWN,0,A2003,,06:32:00,서울역,인천공항2터미널
23280,공항철도,,공항화물청사,SAT,DOWN,0,A2003,,06:37:00,서울역,인천공항2터미널
23281,공항철도,,공항화물청사,END,DOWN,0,A2003,,06:37:00,서울역,인천공항2터미널
23282,공항철도,,인천공항1터미널,SAT,DOWN,0,A2003,,06:41:00,서울역,인천공항2터미널
23283,공항철도,,인천공항1터미널,END,DOWN,0,A2003,,06:41:00,서울역,인천공항2터미널
23284,공항철도,,인천공항2터미널,DAY,DOWN,0,A2004,,05:20:00,인천공항2터미널,서울역
23285,공항철도,,인천공항1터미널,DAY,DOWN,0,A2004,,05:26:00,인천공항2터미널,서울역
23286,공항철도,,공항화물청사,DAY,DOWN,0,A2004,,05:30:00,인천공항2터미널,서울역
23287,공항철도,,운서,DAY,DOWN,0,A2004,,05:34:00,인천공항2터미널,서울역
23288,공항철도,,영종,DAY,DOWN,0,A2004,,05:38:00,인천공항2터미널,서울역
23289,공항철도,,청라국제도시,DAY,DOWN,0,A2004,,05:47:00,인천공항2터미널,서울역
23290,공항철도,,검암,DAY,DOWN,0,A2004,,05:52:00,인천공항2터미널,서울역
23291,공항철도,,계양,DAY,DOWN,0,A2004,,05:58:00,인천공항2터미널,서울역
23292,공항철도,,김포공항,DAY,DOWN,0,A2004,,06:04:00,인천공항2터미널,서울역
23293,공항철도,,마곡나루,DAY,DOWN,0,A2004,,06:07:00,인천공항2터미널,서울역
23294,공항철도,,디지털미디어시티,DAY,DOWN,0,A2004,,06:15:00,인천공항2터미널,서울역
23295,공항철도,,홍대입구,DAY,DOWN,0,A2004,,06:19:00,인천공항2터미널,서울역
23296,공항철도,,공덕,DAY,DOWN,0,A2004,,06:22:00,인천공항2터미널,서울역
23297,공항철도,,인천공항2터미널,SAT,DOWN,0,A2004,,05:20:00,인천공항2터미널,서울역
23298,공항철도,,인천공항2터미널,END,DOWN,0,A2004,,05:20:00,인천공항2터미널,서울역
23299,공항철도,,인천공항1터미널,SAT,DOWN,0,A2004,,05:26:00,인천공항2터미널,서울역
23300,공항철도,,인천공항1터미널,END,DOWN,0,A2004,,05:26:00,인천공항2터미널,서울역
23301,공항철도,,공항화물청사,SAT,DOWN,0,A2004,,05:30:00,인천공항2터미널,서울역
23302,공항철도,,공항화물청사,END,DOWN,0,A2004,,05:30:00,인천공항2터미널,서울역
23303,공항철도,,운서,SAT,DOWN,0,A2004,,05:34:00,인천공항2터미널,서울역
23304,공항철도,,운서,END,DOWN,0,A2004,,05:34:00,인천공항2터미널,서울역
23305,공항철도,,영종,SAT,DOWN,0,A2004,,05:38:00,인천공항2터미널,서울역
23306,공항철도,,영종,END,DOWN,0,A2004,,05:38:00,인천공항2터미널,서울역
23307,공항철도,,청라국제도시,SAT,DOWN,0,A2004,,05:47:00,인천공항2터미널,서울역
23308,공항철도,,청라국제도시,END,DOWN,0,A2004,,05:47:00,인천공항2터미널,서울역
23309,공항철도,,검암,SAT,DOWN,0,A2004,,05:52:00,인천공항2터미널,서울역
23310,공항철도,,검암,END,DOWN,0,A2004,,05:52:00,인천공항2터미널,서울역
23311,공항철도,,계양,SAT,DOWN,0,A2004,,05:58:00,인천공항2터미널,서울역
23312,공항철도,,계양,END,DOWN,0,A2004,,05:58:00,인천공항2터미널,서울역
23313,공항철도,,김포공항,SAT,DOWN,0,A2004,,06:04:00,인천공항2터미널,서울역
